,32,33,34,35,36,51,52,53,54,55,56,57,58,59,84,85,86,87,88,89,90
1124488096,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,6.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0
1126299248,4.0,0.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0
1135346328,1.0,0.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,2.0
1129399688,4.0,0.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0
1135346200,1.0,0.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,4.0
1129658064,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,6.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0
1126212720,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0
1126212840,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0
1129658432,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,6.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0
1133623040,1.0,0.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,2.0
1127246200,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0
1127246080,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0
1129659528,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,6.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0
1128969728,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,6.0,4.0,2.0,2.0
1126126064,4.0,0.0,2.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0
1135431512,1.0,0.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1105016016,1.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,0.0,2.0,4.0,3.0,4.0,3.0,2.0
1124143320,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0
1105101568,1.0,0.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0,3.0,2.0,1.0,4.0,3.0,0.0,3.0,4.0,3.0,4.0,3.0,2.0
1128969848,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,3.0,6.0,2.0,4.0,6.0,4.0,2.0,4.0
1129658792,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,6.0,2.0,2.0,4.0,1.0,4.0,2.0,4.0
1129658672,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,6.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0
1126211624,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0
1129313280,4.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0
1133880312,1.0,0.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0
1129400304,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1129400176,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1129400424,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1129400912,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1129400544,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1129400792,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1129400056,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128710256,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0
1129399936,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128710136,0.0,1.0,0.0,4.0,0.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0
1129399568,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1127159184,0.0,1.0,0.0,4.0,0.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,6.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1129399328,0.0,1.0,0.0,4.0,0.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128710376,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0
1128710504,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0
1128710992,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0
1128883192,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0
1128883320,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0
1128710016,0.0,1.0,0.0,4.0,0.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0
1128539512,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1135431880,1.0,1.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128539272,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126125704,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126125824,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126126312,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126126680,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126126800,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126126920,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1127160888,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,6.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1127160648,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,6.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1127160520,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,6.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1127160400,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,6.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1135431760,1.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126125216,0.0,1.0,0.0,4.0,0.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126298392,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126298760,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126299008,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126987344,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126987464,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1127160032,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,6.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126987704,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1127159792,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,6.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1127159672,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,6.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126988192,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126988440,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126988560,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1126298520,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128539392,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128194248,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128194736,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128539152,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128538904,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128538664,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128538416,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128538296,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128538176,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128537928,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128537688,0.0,1.0,0.0,4.0,0.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128367184,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1129401032,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128366456,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128194616,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128366208,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1125953008,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1125953128,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1125953376,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1125953496,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1128365600,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
1125953736,0.0,1.0,0.0,4.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,3.0,4.0,0.0,4.0,3.0,4.0,3.0
